,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
492,392,480,runtime_error,,turnthestarson,"  File ""/tmp/tmp7r4as8c4/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def W(p):
    if p == 1:
        return ""a""
    elif p == 2:
        return ""aa""
    elif p == 3:
        return ""ab""
    elif p == 4:
        return ""ac""
    elif p == 5:
        return ""ad""
    elif p == 6:
        return ""ae""
    elif p == 7:
        return ""af""
    elif p == 8:
        return ""ag""
    elif p == 9:
        return ""ah""
    elif p == 10:
        return ""ai""
    elif p == 11:
        return ""aj""
    elif p == 12:
        return ""ak""
    elif p == 13:
        return ""al""
    elif p == 14:
        return ""am""
    elif p == 15:
        return ""an""
    elif p == 16:
        return ""ao""
    elif p == 17:
        return ""ap""
    ",45
493,393,481,wrong_output,,729.12106947,,"
def fib(n): 
    a, b = 0, 1
    for i in range(n):
        a, b = b, a + b
    return a 
def expected_dishes(n): 
    return (fib(n + 2) - 1) / fib(n + 3) 
",70
494,394,482,runtime_error,,1400824879147,"Traceback (most recent call last):
  File ""/tmp/tmphjzzjqd8/tmp.py"", line 16, in <module>
    print(s(107))
  File ""/tmp/tmphjzzjqd8/tmp.py"", line 12, in s
    if a + b + c <= p and incenter(a, b, c).is_integer():
  File ""/tmp/tmphjzzjqd8/tmp.py"", line 4, in incenter
    area = math.sqrt(s * (s - a) * (s - b) * (s - c))
NameError: name 'math' is not defined
","
def incenter(a, b, c):
    s = (a + b + c) / 2
    area = math.sqrt(s * (s - a) * (s - b) * (s - c))
    return area / s

def s(p):
    total = 0
    for a in range(1, p + 1):
        for b in range(a, p + 1):
            for c in range(b, p + 1):
                if a + b + c <= p and incenter(a, b, c).is_integer():
                    total += a + b + c
    return total

print(s(107))
",85
495,395,483,runtime_error,,4.993401567e22,"  File ""/tmp/tmp1n3y1gp4/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def repeated_permutation(n):
    """"""
    Calculates the average number of steps required to restore the initial order
    of a set of n elements by repeatedly applying a single permutation.

    Args:
        n (int): The number of elements in the set.

    Returns:
        float: The average number of steps required to restore the initial order.
    """"""

    # Initialize the number of steps to 0.
    steps = 0

    # Iterate over all possible permutations of the set.
    for permutation in itertools.permutations(range(n)):
        # Count the number of steps required to restore the initial order.
        steps += _count_steps(permutation)

    # Return the average number of steps.
    return steps / len(list(itertools.permutations(range(n))))


def _count_steps(permutation):
    """"""
    Counts the number of steps required to restore the initial order of a
    permutation.

    Args:
        permutation (list): The permutation to restore.

    Returns:
        int: The number of steps required to restore the initial order.
    """"""

    # Initialize the",100
496,396,484,timeout_error,,8907904768686152599,TIMEOUT,"
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def main():
    limit = 5 * 10 ** 15
    sum = 0
    for k in range(2, limit + 1):
        for k_prime in range(1, k):
            sum += gcd(k, k_prime)
    print(sum)

if __name__ == ""__main__"":
    main()
",100
497,397,485,runtime_error,,51281274340,"  File ""/tmp/tmp5ciea9fi/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def max_divisors(n, k):
    """"""Return the maximum number of divisors of any number in the range [n, n+k-1].""""""
    # Initialize the array to store the maximum number of divisors for each number in the range.
    max_divisors = [0] * (k + 1)

    # Iterate over the numbers in the range.
    for i in range(n, n + k):
        # Calculate the number of divisors of the current number.
        num_divisors = 0
        for j in range(1, int(i ** 0.5) + 1):
            if i % j == 0:
                num_divisors += 2
        # Update the maximum number of divisors for the current number.
        max_divisors[i - n + 1] = max(max_divisors[i - n + 1], num_divisors)

    # Return the sum of the maximum number of divisors for each number in the range.
    return sum(max_divisors)

print(max_divisors(1000, 10))",30
498,398,486,timeout_error,,11408450515,TIMEOUT,"
def is_palindrome(n):
    return str(n) == str(n)[::-1]

def f5(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return f5(n - 1) + f5(n - 2)

def main():
    count = 0
    for i in range(5, 10**18):
        if is_palindrome(f5(i)) and i % 87654321 == 0:
            count += 1
    print(count)

if __name__ == ""__main__"":
    main()
",70
499,399,487,timeout_error,,106650212746,TIMEOUT,"
def S(k, n):
    if k == 0:
        return n
    else:
        return sum(S(k - 1, i) for i in range(1, n + 1))

def main():
    print(sum(S(10000, 10 ** 12) % p for p in range(2 * 10 ** 9, 2 * 10 ** 9 + 2000)))

if __name__ == ""__main__"":
    main()
",40
500,400,488,runtime_error,,216737278,"  File ""/tmp/tmp2jsslwl9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def f(n):
    if n < 3:
        return 0
    if n == 3:
        return 1
    if n == 4:
        return 4
    if n == 5:
        return 10
    if n == 6:
        return 20
    if n == 7:
        return 35
    if n == 8:
        return 56
    if n == 9:
        return 84
    if n == 10:
        return 120
    if n == 11:
        return 165
    if n == 12:
        return 220
    if n == 13:
        return 286
    if n == 14:
        return 364
    if n == 15:
        return 455
    if n == 16:
        return 560
    if n == 17:
        return 680
    if n == 18:
        ",80
501,401,489,wrong_output,"1
",1791954757162,,"
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def G(a, b):
    n = 0
    max_gcd = 0
    while True:
        gcd_val = gcd(n**3 + b, (n + a)**3 + b)
        if gcd_val > max_gcd:
            max_gcd = gcd_val
            n += 1
        else:
            break
    return n

print(G(18, 1900))
",100
502,402,490,timeout_error,,777577686,TIMEOUT,"
def f(n):
    if n < 4:
        return n
    return f(n - 1) + f(n - 3) + f(n - 4)

def S(L):
    return sum(f(n) ** 3 for n in range(1, L + 1))

print(S(1014) % 109)
",95
503,403,491,timeout_error,,194505988824000,TIMEOUT,"
def is_double_pandigital(n):
    digits = set(str(n))
    return len(digits) == 10 and all(d in digits for d in '0123456789')

def is_divisible_by_11(n):
    return (sum(int(d) for i, d in enumerate(str(n)) if i % 2 == 0) -
            sum(int(d) for i, d in enumerate(str(n)) if i % 2 == 1)) % 11 == 0

count = 0
for i in range(1023456789, 9876543210, 11):
    if is_double_pandigital(i) and is_divisible_by_11(i):
        count += 1

print(count)
",20
504,404,492,wrong_output,,242586962923928,,"
def B(x, y, n):
    if n == 0:
        return 0
    elif n == 1:
        return x % y
    else:
        return (B(x, y, n - 1) + B(x, y, n - 2)) % y
",60
505,405,493,runtime_error,,6.818741802,"  File ""/tmp/tmpycyx21ue/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from itertools import combinations

def expected_distinct_colors(n, k):
  """"""
  Calculates the expected number of distinct colors in a random selection of k balls from an urn containing n balls of 7 different colors.

  Args:
    n: The number of balls in the urn.
    k: The number of balls to select.

  Returns:
    The expected number of distinct colors in the selection.
  """"""

  # Calculate the probability of selecting each color.
  color_probs = [1 / 7] * 7

  # Calculate the probability of selecting each combination of colors.
  color_combo_probs = [
      product(color_probs[i] for i in combo) for combo in combinations(range(7), k)
  ]

  # Calculate the expected number of distinct colors.
  expected_distinct_colors = sum(
      color_combo_probs[i] * len(set(combo)) for i, combo in enumerate(combinations(range(7), k))
  )

  return expected_distinct_colors


if __name__ == ""__main__"":
  n = 70
  ",10
506,406,494,wrong_output,"90
",2880067194446832666,,"
def collatz_prefix_families(n):
    """"""Return the number of distinct prefix families in the nth Collatz sequence prefix.""""""
    prefixes = set()
    for i in range(1, n + 1):
        prefix = []
        while i > 1:
            prefix.append(i)
            if i % 2 == 0:
                i //= 2
            else:
                i = 3 * i + 1
        prefixes.add(tuple(prefix))
    return len(prefixes)

print(collatz_prefix_families(90))
",100
507,407,495,wrong_output,,789107601,,"
def W(n, k):
    if k == 1:
        return 1
    if n == 1:
        return 0
    if k > n:
        return 0
    return sum(W(n // i, k - 1) for i in range(1, int(n ** 0.5) + 1) if n % i == 0)
",100
508,408,496,wrong_output,"45
",2042473533769142717,,"
def f(l):
    return sum(
        bc
        for bc, ac in (
            (6, 4),
            (12, 8),
            (12, 9),
            (15, 9),
        )
        if ac <= l
    )

print(f(109))
",50
509,409,497,timeout_error,,684901360,TIMEOUT,"
def drunken_tower_of_hanoi(n, a, b, c):
    if n == 1:
        return 1
    else:
        return 2 * drunken_tower_of_hanoi(n - 1, a, c, b) + 1

def main():
    n = int(input())
    a, b, c = map(int, input().split())
    print(drunken_tower_of_hanoi(n, a, b, c) % 1000000000)

if __name__ == ""__main__"":
    main()
",40
510,410,498,wrong_output,"0
",472294837,,"
def mod_pow(base, exponent, modulus):
    result = 1
    while exponent > 0:
        if exponent % 2 == 1:
            result = (result * base) % modulus
        exponent //= 2
        base = (base * base) % modulus
    return result

def C(n, m, d, modulus):
    if d == 0:
        return 1
    elif n < m:
        return 0
    else:
        return (mod_pow(n, d, modulus) * C(n - m, m, d - 1, modulus)) % modulus

print(C(1013, 1012, 104, 999999937))
",40
511,411,499,wrong_output,"1.0
",0.8660312,,"
def p15(n):
  """"""Returns the probability of winning the St. Petersburg Lottery with a pot of n pounds.""""""
  # Initialize the probability to 0.
  p = 0

  # Iterate over all possible outcomes.
  for i in range(1, n + 1):
    # Calculate the probability of winning on this outcome.
    p += 1 / (2 ** i)

  # Return the probability.
  return round(p, 7)

print(p15(109))
",100
512,412,500,timeout_error,,35407281,TIMEOUT,"
def count_divisors(n):
    count = 0
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            count += 2
    return count

def smallest_number_with_divisors(n):
    i = 1
    while count_divisors(i) < n:
        i += 1
    return i

print(smallest_number_with_divisors(2500500))
",15
513,413,501,wrong_output,"10
180
224427
",197912312715,,"
def count_divisors(n):
    divisors = set()
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.add(i)
            divisors.add(n // i)
    return len(divisors)

def f(n):
    count = 0
    for i in range(1, n + 1):
        if count_divisors(i) == 8:
            count += 1
    return count

print(f(100))
print(f(1000))
print(f(1000000))
",40
514,414,502,runtime_error,,749485217,"  File ""/tmp/tmpq8v0n9vl/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_castles(width, height):
    # Initialize the dp table
    dp = [[0] * (width + 1) for _ in range(height + 1)]

    # Base case: 1 castle with width 1 and height 1
    dp[1][1] = 1

    # Iterate over all possible widths and heights
    for w in range(2, width + 1):
        for h in range(2, height + 1):
            # If the width is even, we can place a block of width 2
            if w % 2 == 0:
                dp[h][w] += dp[h - 1][w - 2]

            # If the height is even, we can place a block of height 2
            if h % 2 == 0:
                dp[h][w] += dp[h - 2][w]

    # Return the number of castles for the given width and height
    return dp[height][width]

# Test the function
print(count_castles(1012, 100))
print(",100
515,415,503,wrong_output,"500000.5
",3.8694550145,,"
def F(n):
    return (n + 1) / 2

print(F(10**6))
",60
516,416,504,wrong_output,,694687,,"
def count_squares(m):
    # Initialize the count of squares to 0
    count = 0

    # Iterate over all possible values of a
    for a in range(1, m + 1):
        # Iterate over all possible values of b
        for b in range(1, m + 1):
            # Iterate over all possible values of c
            for c in range(1, m + 1):
                # Iterate over all possible values of d
                for d in range(1, m + 1):
                    # Check if the quadrilateral ABCD strictly contains a square number of lattice points
                    if is_square(a * b + c * d):
                        # Increment the count of squares
                        count += 1

    # Return the count of squares
    return count


# Function to check if a number is a square
def is_square(n):
    # Check if the square root of n is an integer
    return int(n ** 0.5) ** 2 == n
",15
517,417,505,wrong_output,,714591308667615832,,"
def bidirectional_recurrence(n):
    # Initialize the values of y(n) and A(n)
    y = [0] * (n + 1)
    A = [0] * (n + 1)

    # Calculate the values of y(n) for n = 1 to n
    for i in range(1, n + 1):
        y[i] = (y[i - 1] + 1) % 260

    # Calculate the values of A(n) for n = n to 1
    for i in range(n, 0, -1):
        A[i] = (A[i + 1] + y[i]) % 260

    # Return the value of A(1)
    return A[1]
",90
518,418,506,wrong_output,"6
",18934502,,"
def sum_digits(n):
    s = 0
    while n:
        s += n % 10
        n //= 10
    return s

def s(n):
    if n < 10:
        return n
    else:
        return s(sum_digits(n))

print(s(1014) % 123454321)
",30
519,419,507,timeout_error,,316558047002627270,TIMEOUT,"
def tribonacci_modulus(n):
    a, b, c = 0, 0, 1
    for _ in range(n):
        a, b, c = b, c, (a + b + c) % 107
    return a

def shortest_lattice_vector(n):
    s = 0
    for i in range(1, n + 1):
        s += tribonacci_modulus(i)
    return s

print(shortest_lattice_vector(120000000))
",90
520,420,508,runtime_error,,891874596,"Traceback (most recent call last):
  File ""/tmp/tmplzkph00u/tmp.py"", line 8, in <module>
    print(B(10**15) % 10**9 + 7)
  File ""/tmp/tmplzkph00u/tmp.py"", line 6, in B
    return sum(f(a, b) for a in range(-L, L+1) for b in range(-L, L+1))
  File ""/tmp/tmplzkph00u/tmp.py"", line 6, in <genexpr>
    return sum(f(a, b) for a in range(-L, L+1) for b in range(-L, L+1))
  File ""/tmp/tmplzkph00u/tmp.py"", line 3, in f
    return bin(a+b*1j).count('1')
TypeError: 'complex' object cannot be interpreted as an integer
","
def f(a, b):
    return bin(a+b*1j).count('1')

def B(L):
    return sum(f(a, b) for a in range(-L, L+1) for b in range(-L, L+1))

print(B(10**15) % 10**9 + 7)
",85
